world_type,player1,player2,outcome,avg_milliseconds_per_move_player1,avg_milliseconds_per_move_player2,num_moves,session_id,session_timestamp,milliseconds,game_num
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,13.740890502929688,9,exp1_ttt_x_def_o_minimax,07042024041617,162.897705078125,37
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,7.854278564453125,9,exp1_ttt_x_def_o_minimax,07042024041617,110.038818359375,38
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,9.112045288085938,8,exp1_ttt_x_def_o_minimax,07042024041617,141.7880859375,39
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,14.441024780273438,8,exp1_ttt_x_def_o_minimax,07042024041617,197.40380859375,40
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,7.4952239990234375,9,exp1_ttt_x_def_o_minimax,07042024041617,109.5927734375,41
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,13.749252319335938,9,exp1_ttt_x_def_o_minimax,07042024041617,203.95849609375,42
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,14.351104736328125,9,exp1_ttt_x_def_o_minimax,07042024041617,197.966796875,43
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,8.81536865234375,8,exp1_ttt_x_def_o_minimax,07042024041617,125.4208984375,44
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,16.669509887695312,9,exp1_ttt_x_def_o_minimax,07042024041617,235.445556640625,45
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,11.42822265625,9,exp1_ttt_x_def_o_minimax,07042024041617,167.227783203125,46
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,18.929168701171875,8,exp1_ttt_x_def_o_minimax,07042024041617,240.929931640625,47
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,15.410308837890625,8,exp1_ttt_x_def_o_minimax,07042024041617,231.539794921875,48
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,6.8610992431640625,9,exp1_ttt_x_def_o_minimax,07042024041617,109.777587890625,49
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,12.771163940429688,9,exp1_ttt_x_def_o_minimax,07042024041617,188.318603515625,50
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,10.779861450195312,8,exp1_ttt_x_def_o_minimax,07042024041617,172.477783203125,51
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,12.7021484375,9,exp1_ttt_x_def_o_minimax,07042024041617,187.60791015625,52
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,8.832672119140625,9,exp1_ttt_x_def_o_minimax,07042024041617,125.6982421875,53
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,10.794219970703125,9,exp1_ttt_x_def_o_minimax,07042024041617,157.083740234375,54
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,12.21368408203125,9,exp1_ttt_x_def_o_minimax,07042024041617,154.9697265625,55
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,11.586212158203125,9,exp1_ttt_x_def_o_minimax,07042024041617,169.75439453125,56
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,7.8369293212890625,9,exp1_ttt_x_def_o_minimax,07042024041617,109.7666015625,57
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,11.800201416015625,8,exp1_ttt_x_def_o_minimax,07042024041617,172.9150390625,58
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,7.9390869140625,9,exp1_ttt_x_def_o_minimax,07042024041617,111.3994140625,59
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,11.854690551757812,9,exp1_ttt_x_def_o_minimax,07042024041617,157.533935546875,60
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,12.790985107421875,9,exp1_ttt_x_def_o_minimax,07042024041617,188.634033203125,61
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,13.389984130859375,9,exp1_ttt_x_def_o_minimax,07042024041617,193.612060546875,62
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,12.447494506835938,8,exp1_ttt_x_def_o_minimax,07042024041617,167.9091796875,63
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,10.792800903320312,9,exp1_ttt_x_def_o_minimax,07042024041617,157.052734375,64
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,16.478347778320312,9,exp1_ttt_x_def_o_minimax,07042024041617,237.214599609375,65
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,14.96148681640625,9,exp1_ttt_x_def_o_minimax,07042024041617,213.862060546875,66
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,8.198379516601562,8,exp1_ttt_x_def_o_minimax,07042024041617,115.548095703125,67
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,10.564178466796875,8,exp1_ttt_x_def_o_minimax,07042024041617,153.409423828125,68
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,8.88018798828125,9,exp1_ttt_x_def_o_minimax,07042024041617,125.689697265625,69
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,10.768585205078125,9,exp1_ttt_x_def_o_minimax,07042024041617,156.671142578125,70
ttt,StrategyDefaultTTT,StrategyMiniMax,2,0.0,12.401596069335938,8,exp1_ttt_x_def_o_minimax,07042024041617,183.41845703125,71
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,10.782913208007812,9,exp1_ttt_x_def_o_minimax,07042024041617,125.651611328125,72
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,7.874664306640625,9,exp1_ttt_x_def_o_minimax,07042024041617,110.35498046875,73
ttt,StrategyDefaultTTT,StrategyMiniMax,0,0.0,6.9095916748046875,9,exp1_ttt_x_def_o_minimax,07042024041617,110.553466796875,74
